	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	
6.87042	0.00564907	-0.118437	-0.0897359	0.00871344	0.0380367	0.0457942	-0.0695514	-0.156388	0.0376466	-0.114495	-0.161337	-0.0578439	-0.0904458	-0.00116039	-0.020196	-0.0300253	-0.00444356	0.217128	-0.155827	-0.124541	-0.110592	-0.204441	0.131289	-0.0438146	-0.0853102	0.105185	-0.0934871	0.100719	0.0550424	-0.199119	-0.0688396	-0.0246987	0.0387865	-0.0168334	0.0665268	0.0603362	0.127713	0.0395438	-0.0154199	-0.0854097	-0.0776208	-0.0562396	0.042638	0.0224991	-0.0415129	-0.163193	0.0875391	-0.161045	-0.0607598	0.110315	-0.170077	-0.0673883	0.0938036	-0.0728601	-0.110157	0.104287	-0.0803433	-0.0681065	0.0133081	-0.0691922	-0.14465	0.103046	-0.260788	0.0191742	-0.0120339	0.137196	-0.09307	0.0708016	0.0176111	-0.0393167	-0.0346881	-0.0650963	0.0145935	-0.0499026	-0.0521555	-0.110944	0.00693536	0.0373563	-0.0961775	-0.187441	-0.0229198	-0.147825	-0.198188	-0.135103	-0.47369	-0.0890653	0.022127	0.0614744	0.0419068	0.0324084	0.0266102	-0.145837	-0.0599466	0.0618522	
6.87339	0.0775182	-0.0660666	-0.0761075	-0.021113	0.0837782	0.0182936	0.0391376	-0.143618	0.0944483	-0.0335421	-0.0849849	-0.0774362	0.0299758	0.00479539	-0.172267	-0.0577967	-0.0669052	0.203485	-0.108808	-0.138958	-0.140127	-0.118125	0.0449654	-0.098196	-0.0304832	0.0452942	-0.0783795	-0.0531502	-0.0333556	-0.161379	-0.120404	0.0526987	-0.0204035	0.0267742	0.0360753	0.0620147	0.0321907	-0.0433432	-0.133313	-0.00987266	-0.0699635	-0.0409569	-0.0481614	0.0804148	0.087249	-0.2063	0.0862947	-0.131782	-0.0739618	-0.0642106	-0.0994888	0.090386	0.172712	-0.0691875	-0.06668	0.103317	-0.104084	-0.0116131	-0.0437773	-0.0375804	-0.204832	0.0480116	-0.248113	0.238225	-0.196644	0.131986	0.0224817	0.0137521	0.0263536	-0.135961	-0.0181351	-0.194889	0.0868748	-0.108565	-0.0205725	-0.057167	0.0411452	0.00958386	-0.0422301	-0.266526	-0.0181803	-0.14413	-0.186517	-0.15941	-0.306771	-0.160882	0.128153	-0.0741216	0.0517403	0.00565757	-0.012075	-0.1167	0.0890268	0.0324549	
6.87636	0.0782429	-0.0136967	-0.0768494	-0.0509394	0.12952	-0.00920701	0.0149811	-0.130849	0.084404	0.101009	0.0941308	-0.0605655	0.0589499	0.033472	-0.118239	-0.0855682	-0.00679785	0.0763746	-0.00058081	-0.0722708	-0.11777	0.0372525	-0.0527639	-0.195614	-0.0426742	-0.0145966	-0.0632719	-0.285485	-0.120854	-0.0850991	-0.136441	0.0553127	-0.0795935	0.0703817	0.00562385	0.0765901	0.00727141	-0.0871518	-0.309343	0.11806	-0.0413725	-0.0672442	-0.182921	-0.00936869	0.00659537	-0.155932	0.0850503	-0.00299797	-0.0574528	-0.082579	0.112879	0.102427	0.250681	0.000582037	-0.00876814	0.0738425	-0.165509	0.0448803	-0.100863	-0.00351362	-0.265014	-0.00702287	-0.0714302	0.177668	-0.184699	0.0187511	0.00149664	-0.116488	0.0350961	-0.161207	-0.0015821	-0.175458	0.0627699	-0.0293913	0.0747066	-0.00339046	0.143123	-0.0181885	-0.0978917	-0.120821	-0.00437685	-0.107959	-0.174847	-0.263688	-0.184836	-0.125351	0.0652265	-0.190854	0.0357184	-0.0210933	-0.0507602	-0.12075	0.140478	0.00305765	
6.87933	0.0410301	0.0386733	-0.085396	-0.0807659	0.053146	0.00553636	-0.0788118	-0.118079	0.0392881	0.0405672	0.130086	-0.0436947	0.0398227	0.0121077	0.0436428	-0.11334	0.117034	-0.109747	-0.0126293	0.0372533	-0.0448977	0.0645164	-0.156461	-0.0938208	-0.0548652	-0.0744874	-0.0481643	-0.306743	-0.207883	-0.0592224	-0.133682	0.0172786	-0.193884	0.113989	-0.0398122	-0.0511795	0.0193897	-0.110323	-0.265997	0.0970017	-0.0127816	-0.0935315	-0.0963971	-0.17638	-0.183482	-0.105565	0.0838059	0.178143	-0.0409439	-0.0190307	0.123179	0.0380738	0.16122	0.0703516	0.0491437	0.044368	-0.246554	0.101374	-0.172091	0.0318264	-0.128287	-0.0774972	0.0195672	-0.0271336	-0.0685763	-0.153184	-0.0916376	-0.0938321	0.0262602	-0.149021	0.0149709	-0.0784458	-0.0121955	0.122472	0.204614	0.0503861	0.107395	-0.074926	-0.213053	0.143114	0.0142653	-0.0557933	-0.163176	-0.367966	-0.0868999	-0.0314986	-0.0855254	-0.177392	0.0196966	-0.0478441	-0.0894454	-0.142241	0.141018	-0.0263396	
6.8823	0.00381725	-0.00491866	-0.0939427	-0.0164045	-0.0874052	0.0424274	-0.106133	-0.0634405	-0.0058279	-0.121822	0.0911971	-0.0268239	-0.0349087	-0.0358197	0.0585709	-0.0616668	0.0734863	-0.151563	-0.0870716	0.0205222	0.0545593	0.024161	-0.107976	0.112154	-0.0670562	-0.0427064	-0.0420626	-0.218271	-0.156579	-0.0598047	-0.0727781	-0.0207556	-0.337587	0.139196	-0.0932459	-0.253541	0.031508	-0.133494	-0.107974	-0.00178	0.0158094	-0.119819	0.105742	-0.185767	-0.144285	-0.0551978	-0.00417524	0.215507	-0.0244349	0.0266114	0.0278714	-0.021722	-0.0183603	0.140121	0.107056	0.0148935	-0.189678	0.0730596	-0.250718	0.0671663	0.111267	-0.156031	0.0664009	-0.0782165	-0.000552868	-0.14945	-0.137803	0.00866799	0.00824857	-0.041566	0.0315239	-0.065434	-0.0472216	0.146456	0.103758	-0.0401844	-0.000233321	-0.146694	-0.208241	0.167095	-0.00667339	0.00481808	-0.0498053	-0.472243	0.0110362	-0.047827	-0.0898837	-0.096329	0.00367473	-0.00477161	-0.105591	-0.163731	0.0734188	-0.109887	
6.88527	-0.0333956	-0.0990906	-0.102489	0.09716	-0.088293	-0.0559622	-0.0986846	0.0131029	-0.0509438	-0.159201	-0.0118631	0.0104961	-0.138825	-0.0563606	-0.00323864	0.0318576	-0.056895	-0.118494	-0.0436061	-0.0627506	0.055477	-0.0161944	0.0199715	0.146807	-0.0854452	0.0371854	-0.0406374	-0.153561	-0.0334241	-0.060387	0.0188213	-0.0587898	-0.2218	0.154801	-0.14668	-0.25291	0.0436263	-0.156665	-0.0405114	-0.109881	0.0161651	-0.0528613	0.116883	-0.112914	0.0144532	0.0359046	-0.137455	0.177394	-0.0408546	0.0628805	-0.112935	-0.0791339	-0.0618023	0.111322	0.00045955	-0.014581	-0.0611521	0.000425242	-0.193474	0.102506	0.0471121	-0.098167	0.0435633	-0.0501719	0.0420313	-0.0504566	-0.159201	0.0411375	-0.00976307	0.115729	0.0480769	-0.0959994	-0.0612177	0.103145	-0.122289	-0.205816	0.0218385	-0.0793275	-0.138439	0.0651419	-0.0486972	0.00396569	0.116883	-0.403934	0.108972	-0.123891	-0.0183073	-0.0532682	-0.0514526	0.075071	-0.109957	-0.185221	-0.0296751	-0.221803	
6.88824	-0.0683819	-0.0750684	-0.0135936	0.0693383	-0.0159382	-0.225124	-0.0912366	0.0151573	-0.0587494	-0.131363	-0.1484	0.058559	-0.134929	-0.0623952	-0.0650482	0.0225903	-0.0645256	-0.199059	0.0608928	-0.0556334	0.00464778	-0.0565498	0.0655848	0.0920537	-0.107074	0.00380403	-0.0392121	-0.10118	0.0118607	-0.0609693	0.0392603	-0.0140468	0.0322044	0.170407	-0.200113	-0.146136	-0.031842	-0.0656887	-0.0202855	-0.222832	0.00178564	0.0626256	0.0284473	-0.0400622	0.104358	0.148312	-0.0502876	0.0943181	-0.0744598	0.0991496	-0.277469	-0.0635715	-0.0321239	0.0309581	-0.19194	-0.0440556	-0.00163763	-0.0722092	-0.0653008	0.128012	-0.175298	0.0307419	-0.0151057	-0.0381514	0.0255619	-0.0596478	-0.11223	0.0371152	-0.0277747	0.130017	0.0555485	-0.126565	-0.0752138	-0.009186	-0.102968	-0.235491	0.111486	0.0600845	-0.068638	-0.0468167	-0.0461597	-0.0292728	0.0245058	-0.245492	-0.00617991	-0.0359406	-0.0199819	-0.0298958	-0.127206	0.0517136	-0.114322	-0.127775	-0.0517946	-0.16031	
6.89121	-0.102186	0.011119	0.128003	-0.0321836	-0.112468	-0.186985	-0.0837885	-0.0216751	-0.0470636	-0.103525	-0.141564	0.106622	-0.0745663	-0.0684298	-0.126858	-0.0407122	-0.00861328	-0.338468	-0.0152883	-0.00097889	0.0154511	-0.0887264	0.0682994	0.0373008	-0.128704	-0.0888975	-0.0377869	-0.0487976	0.016787	-0.0106912	0.0222136	0.0755012	0.108489	0.186012	-0.174011	-0.039363	-0.153059	0.0853117	-5.96883e-05	-0.186571	-0.0125938	0.0288105	0.0729776	0.03279	0.158452	0.097659	0.15176	-0.0123109	0.0237473	0.135419	-0.239635	-0.00991957	-0.0024454	-0.0494055	-0.15328	-0.0735301	0.0221028	-0.144844	0.00550894	0.148439	-0.238144	0.0402144	-0.0737746	-0.0343616	-0.0220736	-0.12738	-0.0292856	-0.0238491	-0.101233	0.0696494	0.0582834	-0.15713	-0.0892099	-0.15776	0.0491859	-0.194621	0.00508735	0.0421286	0.00116336	-0.164015	-0.0199343	-0.0394454	-0.203397	-0.0870492	-0.23453	0.140746	-0.0595696	-0.00652351	-0.20296	-0.0258741	-0.118687	-0.0290256	-0.0318235	-0.00816656	
6.89418	-0.13599	0.0184519	0.154383	-0.0563278	-0.297375	-0.0406282	-0.0569242	-0.0981089	-0.0353778	-0.075687	-0.0600963	0.154685	-0.0142037	-0.0744643	-0.125893	-0.0590102	-0.11329	-0.256361	-0.184793	-0.000513781	0.0585507	-0.116605	-0.0204305	-0.0174521	-0.150333	-0.134367	-0.0168198	0.00358442	0.0217132	0.0661712	0.027421	0.165049	0.0903126	0.0595653	-0.105639	0.0674104	-0.134035	0.0796519	0.0201662	-0.0728083	-0.0269732	-0.0825414	0.186681	0.0131252	0.0747778	-0.0380944	0.158017	-0.11894	0.190599	0.0926207	-0.0964944	-0.0281549	0.0272331	-0.129769	0.00563477	-0.103005	0.0458433	-0.127616	0.0464381	0.168866	-0.218023	-0.012389	-0.132444	-0.0305718	0.0127807	-0.0400464	-0.08033	-0.114421	-0.20351	-0.0153153	0.0610182	-0.115255	-0.0367935	-0.125023	0.102296	-0.0793448	-0.203234	-0.0571372	0.0251931	-0.0943068	-0.0333482	-0.0374902	-0.334658	0.0713933	-0.252266	0.162952	-0.0991574	0.0168488	-0.278714	-0.045369	-0.104044	-0.0633189	-0.0118524	-0.0214249	
6.89715	-0.169794	-0.0156003	0.11858	-0.0402243	-0.249165	-0.029752	-0.0199475	-0.195172	-0.023692	-0.0429632	-0.015619	0.135008	0.0461589	-0.00213652	-0.0922907	-0.053701	-0.300918	-0.0597965	-0.157494	-0.0284866	0.10165	-0.144483	-0.156703	-0.0297788	-0.110925	-0.155154	0.0142506	0.0480333	0.0266394	0.143034	0.0443262	0.254597	0.0721362	-0.14068	-0.0372667	0.052922	-0.0419153	-0.0082114	0.0218411	0.0409548	-0.032516	-0.10518	0.0910847	-0.0546017	-0.0804177	-0.042963	0.0624619	-0.225569	0.267449	0.00861287	-0.0641049	-0.0838314	0.045113	-0.132912	0.0518249	-0.104366	0.0695838	-0.0636284	-0.048705	0.189293	-0.197902	-0.0649925	-0.119549	-0.026782	0.0910768	0.131021	-0.201724	-0.0647244	-0.128225	-0.113093	0.0637531	-0.0359622	0.0504425	0.00271728	0.101899	0.0744562	-0.281664	-0.156403	0.0245325	0.0730742	-0.0677887	-0.035535	-0.41547	0.0917864	-0.158359	0.101756	-0.138745	-0.00871066	-0.218621	-0.0344022	-0.0795079	-0.167079	0.00811868	-0.120963	
6.90012	-0.141163	-0.0496525	0.0611572	-0.0241208	-0.0792283	-0.0894484	0.0170292	-0.143037	-0.0279645	-0.00770163	0.00964459	0.079897	0.0507941	0.111523	-0.0586878	-0.0483917	-0.201704	-0.0529043	-0.0287637	-0.0700167	0.14475	-0.172362	-0.245313	-0.0200608	-0.0397452	-0.0625016	-0.0990943	0.088385	-0.0377548	0.219896	0.0968642	0.207296	0.0539597	-0.193389	0.0311054	-0.0247005	-0.0111967	-0.0470822	0.0138812	0.154718	-0.0334672	-0.0818459	-0.11316	0.0258078	-0.19971	0.0203294	-0.0330934	-0.128062	0.297531	0.00291467	-0.0892237	-0.139508	0.0566825	-0.0958331	0.039474	-0.090969	0.00189267	0.000358975	-0.214576	0.113281	-0.177782	-0.117596	-0.0700101	0.0275587	0.110232	0.0492855	-0.186177	0.0577486	0.039146	-0.139262	0.0664879	0.0433308	0.0410072	-0.00778528	-0.0213629	0.0920995	-0.292709	-0.255669	0.0238719	0.0800267	-0.0352886	-0.0335798	-0.310961	0.0403939	-0.026249	-0.00913199	-0.0258831	-0.0595116	-0.0871791	-0.0234353	-0.0549721	-0.204268	0.0184865	-0.0468364	
6.90309	-0.0795201	-0.0837047	-0.00790871	-0.00801738	0.0615474	0.00338339	0.0540058	-0.013349	-0.0405378	0.02756	0.0349081	0.0247858	0.0263675	0.0578854	-0.025085	-0.0430824	0.045353	-0.143803	0.0704244	-0.118646	0.127669	-0.168842	-0.309196	-0.0103428	0.0314344	0.0893041	-0.286942	0.128737	-0.137921	0.181866	0.168092	0.0862319	0.0325325	-0.169616	0.0183213	-0.102323	-0.012412	-0.0603006	0.00592137	0.119049	-0.0344184	-0.0585122	-0.184242	0.183008	-0.300403	0.0836217	-0.128649	0.075918	0.107601	0.0379438	-0.235942	-0.195185	0.0682521	-0.0587539	0.0271232	-0.0775714	-0.112989	0.0643464	-0.184698	-0.0123122	-0.0886994	-0.0484506	-0.0204712	0.107751	0.0983085	-0.168673	-0.0988848	0.11296	0.077968	-0.128209	0.0692227	0.122624	-0.0190035	-0.0905701	-0.210861	0.0393985	-0.138562	-0.142864	0.0232113	0.00332363	0.0326445	-0.0479871	-0.109922	-0.0109985	0.126068	-0.146791	0.165542	-0.110313	0.0442624	-0.0124685	-0.0304364	-0.206773	0.0238841	0.117685	
6.90606	-0.0178774	-0.0437218	-0.0769746	0.00808608	0.187129	0.175497	0.0354253	0.0276875	-0.0531111	0.0628216	0.0601717	-0.0303254	0.00194092	-0.083802	-0.0225115	-0.0301272	0.100187	-0.127933	0.15442	-0.113006	0.0791882	-0.148892	-0.159394	-0.000624721	0.102614	0.0938092	-0.232414	0.169088	-0.0993441	0.0840415	0.154259	-0.0348319	0.00938468	-0.142767	-0.0374106	-0.179946	-0.0136273	-0.073519	-0.00203848	0.00609752	-0.0353696	-0.0351786	-0.186347	0.188101	-0.263125	0.146914	-0.133068	0.0395603	-0.196412	0.12685	-0.445666	-0.110683	0.0798217	-0.0216746	0.0147723	-0.064174	-0.0895422	-0.00532922	-0.0532942	0.0197986	0.0360849	0.0836995	0.0290677	0.0337698	0.0648074	-0.190114	-0.0458531	0.133349	0.0502659	-0.0514654	0.0719576	0.105186	-0.0155269	-0.0912123	-0.235041	0.00372971	0.101098	0.0790407	-0.0246849	-0.0733794	0.0211822	-0.0709607	-0.122159	-0.062391	0.0674616	-0.173944	0.21014	-0.161114	0.175704	0.00832941	-0.038025	-0.209278	0.0292817	0.180827	
6.90903	0.0437653	0.0349505	-0.146041	0.0241896	0.172634	0.21193	-0.0119654	0.0227421	-0.0656844	-0.0762243	-0.0447839	-0.0165616	-0.0224856	-0.118138	-0.0360017	-0.0131785	0.0561607	-0.057134	0.120158	-0.0790087	0.0307072	-0.128941	0.101026	-0.00234896	0.0556837	0.0216706	-0.0531181	0.0637873	0.0106745	-0.0137835	0.0959042	-0.155896	-0.0137631	-0.114327	0.0512415	-0.162916	-0.0148426	-0.0867373	-0.0182553	-0.088161	0.0273967	-0.0586052	-0.148197	0.114516	-0.154529	0.0501891	-0.0903007	-0.121882	-0.247225	0.243717	-0.363842	0.0465124	0.0598821	-0.0483762	0.0168946	-0.0507764	0.0051469	-0.144257	-0.0581632	0.132809	-0.0218946	0.0790485	0.0750232	-0.118884	0.0199912	-0.105883	-0.0107325	0.0132629	0.0225638	0.0593496	0.0746924	0.0380016	0.0210931	-0.0489976	-0.170286	-0.0231585	0.123952	-0.0246641	-0.0979544	-0.150083	-0.0322164	-0.0939345	-0.245248	-0.0530871	-0.102479	-0.141686	0.179237	-0.06218	0.163335	0.0342603	-0.0622598	-0.211783	0.0346793	0.191314	
6.912	0.0733069	-0.00492057	-0.168873	0.0402931	0.0853089	0.17799	-0.0593562	0.0177967	-0.0595473	-0.305425	-0.217087	0.033076	0.0171635	-0.0960945	0.0747166	0.00377027	0.0121343	0.013665	0.025212	-0.0144621	-0.0177737	-0.108991	0.154762	-0.00999303	-0.0524622	-0.050468	-0.0184505	-0.116417	0.0425925	-0.111608	0.0375494	-0.148433	-0.0369109	-0.0858877	0.216139	-0.0968181	-0.0424115	-0.049971	-0.0387422	-0.172773	0.123129	-0.106159	-0.0892398	0.040932	0.0173506	-0.12951	-0.0475333	-0.0458162	-0.167029	0.203734	-0.131283	0.130518	0.0231613	-0.108157	0.0265008	-0.0373789	0.0219682	-0.137263	-0.133559	0.0649837	-0.174288	0.003756	0.119152	-0.107607	0.034403	-0.130155	-0.0441831	-0.179393	-0.00513825	0.0984497	0.080914	-0.0291833	-0.0391009	-0.00678284	-0.128279	-0.0500468	0.0348177	-0.295514	-0.0611292	-0.126435	-0.0752695	-0.116908	-0.182744	-0.0123569	-0.211734	-0.0275252	0.0564999	0.11366	0.0757592	0.0601912	-0.0864945	-0.141716	0.0229792	0.0278801	
6.91497	0.0859478	-0.106608	-0.166909	0.0563965	-0.0439967	0.100691	-0.106747	0.0128512	-0.0437197	-0.260424	-0.14973	0.0069298	0.0900844	-0.0740509	0.249598	0.020719	-0.0318921	0.084464	-0.0728158	0.0660134	-0.0168031	-0.015215	0.101737	-0.0176371	0.00528263	-0.122607	-0.0580724	-0.169412	0.0343822	-0.11374	-0.0208055	-0.0719851	-0.030504	-0.057448	0.198613	-0.0307203	-0.0836276	0.0128552	-0.059229	-0.107732	0.105502	-0.153712	-0.0969622	-0.0326523	0.221871	-0.145666	-0.00476588	0.153596	-0.0868336	0.0825272	-0.0205031	0.17665	-0.0135595	-0.167938	0.0361071	-0.0239815	-0.00122651	-0.0548285	-0.140413	-0.0954054	-0.223802	0.00119266	-0.0088528	-0.0128617	0.0798065	-0.212649	-0.113405	-0.202182	-0.00837163	0.100434	0.0889386	-0.0963682	-0.149728	0.0354319	-0.0984838	-0.0769351	0.0309448	-0.217876	0.0347101	-0.0506849	-0.11287	-0.143738	-0.0239826	-0.106607	-0.289026	0.130577	-0.113358	0.158725	-0.0118166	0.0861221	-0.110729	-0.034001	0.00246833	-0.225693	
6.91794	-0.0444361	-0.140792	-0.164946	-0.0156847	-0.195082	0.000950632	-0.101411	-0.00265658	-0.0278922	-0.0739088	0.0413078	-0.0586038	0.0699207	-0.0520074	0.204365	-0.00532023	-0.0147174	0.0191171	-0.172422	0.0559066	0.009859	0.117028	0.0487121	-0.0252812	0.148822	-0.114214	-0.0266459	-0.157131	0.0261719	-0.0662836	-0.0531206	0.00446295	-0.00852134	-0.0283345	0.0849585	0.0353776	-0.124844	0.0756813	-0.0797158	0.0343701	0.029353	-0.201266	-0.139074	-0.0227255	0.1961	-0.0772034	-0.00499756	0.0160393	-0.00663782	-0.101323	0.027451	0.0888831	-0.0502803	-0.227719	0.0457133	-0.0105839	-0.0244212	0.0652539	-0.11187	0.00743266	-0.220283	0.0361041	-0.224423	-0.0725176	0.0758171	-0.190166	-0.0965377	-0.137409	0.00100282	0.138208	0.0969632	-0.203005	-0.155395	-0.00479731	-0.0686886	-0.0814356	0.0710165	0.0382628	0.0410318	0.0250653	-0.110714	-0.172577	-0.0589324	-0.270594	-0.239577	0.0894757	-0.038144	0.13677	-0.0993924	0.0688942	-0.0968344	-0.0597218	-0.0180425	-0.181479	
6.92091	-0.249959	-0.139853	-0.162983	-0.13324	-0.112363	0.0370913	-0.0688505	-0.0236193	-0.0120646	-0.159346	0.0911606	-0.0862176	0.00152632	-0.0121492	0.045672	-0.0537161	0.0337965	-0.115968	-0.153597	-0.00132997	-0.062455	0.117929	-0.00431288	-0.0204101	0.122198	-0.0640987	0.0411958	-0.102001	0.0179615	-0.0925205	-0.0718649	0.080911	0.0134613	0.00112614	-0.0286958	0.0681641	-0.16606	0.138507	-0.00928447	0.0193238	0.00807838	-0.151892	-0.0696248	0.0302113	0.0518047	-0.111323	-0.0273964	-0.29614	0.0164522	-0.317542	0.0487462	-0.0680236	-0.0150151	-0.157454	0.0413685	-0.00407513	-0.0476159	0.204758	-0.0833275	0.244715	-0.216764	0.00251406	-0.242584	-0.210618	0.0460375	-0.111471	-0.0348558	-0.0726356	0.0103773	0.194466	0.104988	-0.329844	-0.106505	-0.0878562	-0.0388933	-0.0744446	0.111088	0.0614805	-0.000529779	0.100816	-0.087648	-0.13968	-0.194133	-0.101032	-0.123514	-0.0582721	0.162545	0.0862712	-0.0797698	0.0292292	-0.063267	-0.154516	-0.0385533	0.016738	
6.92388	-0.207986	-0.138914	-0.0670608	-0.108782	0.0913943	0.143405	-0.0362899	-0.044582	-0.0106809	-0.384835	0.0683098	-0.0941656	-0.0179627	0.0370249	0.01137	-0.102112	-0.0409846	-0.136914	-0.0742613	0.0128195	-0.186079	0.0505405	0.0134109	-0.00909217	0.00775958	-0.0139837	0.0366167	-0.0249322	0.0215197	-0.156864	-0.0548713	0.0517803	0.0354439	0.0305868	-0.14235	0.0837564	-0.140951	0.109611	0.10796	-0.0764689	0.0150723	-0.0527241	0.0572384	-0.0654255	-0.107929	-0.198406	-0.0497953	-0.200912	0.0101227	-0.37668	0.0563178	-0.0783344	0.0584265	-0.0200341	0.029841	-0.00115203	-0.0509991	0.100701	-0.0547848	0.118199	-0.213245	-0.0662959	-0.160541	-0.131633	-0.0430572	-0.0327756	0.0268261	-0.00786224	0.0197518	0.107082	0.0674044	-0.206505	-0.0576144	-0.00337832	0.018796	-0.0674537	0.15116	-0.0343481	-0.0420913	0.135948	-0.0471762	-0.0746692	-0.143466	-0.191932	-0.0612887	-0.064814	0.173115	0.0211764	-0.00432709	-0.0104359	-0.0296997	-0.249311	-0.0586629	0.0407775	
6.92685	-0.0362673	-0.137974	0.0790402	-0.0112514	0.154766	0.0995726	-0.00372937	-0.0655447	-0.0167457	-0.335719	-0.0265448	-0.0262182	-0.0121665	-0.0144746	0.0410484	-0.150508	-0.178764	-0.0995215	0.0717405	0.0640312	-0.165418	0.02889	0.0675217	0.00222578	-0.106678	0.0361312	-0.00500047	0.0521369	0.0310985	-0.185869	-0.0192925	-0.0337808	-0.0501662	0.0600475	-0.16255	0.0134363	-0.0816443	0.0331002	0.0928001	-0.0223885	0.0220661	0.0464441	0.0505461	-0.237415	-0.275592	-0.121705	-0.0721941	0.104987	0.00379318	-0.354826	0.0638894	-0.0131133	-0.0365515	0.117386	0.0183136	0.00177105	-0.0442454	-0.128732	-0.034778	-0.193725	-0.128219	-0.022861	-0.0784972	0.0574023	-0.163056	0.0459196	0.088508	0.0225854	-0.0135483	-0.0543222	0.00633824	0.044663	-0.00872389	0.167948	0.0913971	-0.0604628	0.112466	-0.0544217	-0.0836529	0.150081	0.00243079	-0.042641	0.00318473	-0.262189	-0.0273006	0.00408191	0.0865573	-0.0439184	0.0711157	-0.0501009	0.00386762	-0.344105	-0.0785665	-0.0250655	
6.92982	-0.00778366	-0.0776322	0.0322646	0.00633855	0.145618	-0.0216313	-0.0965409	0.100678	-0.0228104	-0.145492	-0.158398	0.0810049	-0.00637042	-0.118508	-0.0304157	-0.13621	-0.0672016	-0.0787863	0.25173	0.0608135	-0.0701193	0.0309695	0.0297829	0.0135438	-0.221116	0.0127123	0.0107577	0.129206	0.0406772	-0.196642	-0.0220857	-0.0559481	-0.192238	0.00621296	-0.133715	-0.101133	-0.0223376	-0.0434109	0.00961328	0.108533	0.02906	0.145612	-0.0247296	-0.195576	-0.120373	0.0393735	-0.0613548	0.169839	-0.00253634	-0.274022	0.0714612	-0.0166595	-0.220659	0.254806	0.00678609	0.00469415	-0.0374916	-0.193639	-0.0191603	-0.242034	-0.00135956	0.0781592	0.00354633	0.0918092	-0.197612	0.0543852	0.0800353	0.0354152	-0.0687418	-0.112409	-0.0547279	0.117448	0.0108246	-0.0957749	0.0645161	-0.0107655	0.0333495	-0.0358609	-0.100503	0.0837574	-0.0275915	-0.0277325	-0.0338436	-0.207278	0.00668744	-0.0378533	-2.80606e-07	-0.109013	0.146558	-0.0589701	-0.00251579	-0.305268	-0.0984701	-0.0364381	
