"t1_60_ico_bin_ppm","t1_60_ico_nat_ppm","t1_60_ico_zf_ppm","t2_60_ico_bin_ppm","t2_60_ico_nat_ppm","t2_60_ico_zf_ppm","t2_400_ico_bin_ppm","t2_400_ico_pbin_ppm","t2_400_ico_nat_ppm","t2_400_ico_zf_ppm"
"","","","","","","","","","13.5325"
"","","","","","","","","","13.533"
"","","","","","","","","","13.5335"
"","","","","","","","","","13.534"
"","","","","","","","","","13.5345"
"","","","","","","","","","13.535"
"","","","","","","","","","13.5355"
"","","","","","","","","","13.536"
"","","","","","","","","","13.5364"
"","","","","","","","","","13.5369"
"","","","","","","","","","13.5374"
"","","","","","","","","","13.5379"
"","","","","","","","","","13.5384"
"","","","","","","","","","13.5389"
"","","","","","","","","","13.5394"
"","","","","","","","","","13.5399"
"","","","","","","","","","13.5403"
"","","","","","","","","","13.5408"
"","","","","","","","","","13.5413"
"","","","","","","","","","13.5418"
"","","","","","","","","","13.5423"
"","","","","","","","","","13.5428"
"","","","","","","","","","13.5433"
"","","","","","","","","","13.5438"
"","","","","","","","","","13.5443"
"","","","","","","","","","13.5447"
"","","","","","","","","","13.5452"
"","","","","","","","","","13.5457"
"","","","","","","","","","13.5462"
"","","","","","","","","","13.5467"
"","","","","","","","","","13.5472"
"","","","","","","","","","13.5477"
"","","","","","","","","","13.5482"
"","","","","","","","","","13.5486"
"","","","","","","","","","13.5491"
"","","","","","","","","","13.5496"
"","","","","","","","","","13.5501"
"","","","","","","","","","13.5506"
"","","","","","","","","","13.5511"
"","","","","","","","","","13.5516"
"","","","","","","","","","13.5521"
"","","","","","","","","","13.5526"
"","","","","","","","","","13.553"
"","","","","","","","","","13.5535"
"","","","","","","","","","13.554"
"","","","","","","","","","13.5545"
"","","","","","","","","","13.555"
"","","","","","","","","","13.5555"
"","","","","","","","","","13.556"
"","","","","","","","","","13.5565"
"","","","","","","","","","13.5569"
"","","","","","","","","","13.5574"
"","","","","","","","","","13.5579"
"","","","","","","","","","13.5584"
"","","","","","","","","","13.5589"
"","","","","","","","","","13.5594"
"","","","","","","","","","13.5599"
"","","","","","","","","","13.5604"
"","","","","","","","","","13.5609"
"","","","","","","","","","13.5613"
"","","","","","","","","","13.5618"
"","","","","","","","","","13.5623"
"","","","","","","","","","13.5628"
"","","","","","","","","","13.5633"
"","","","","","","","","","13.5638"
"","","","","","","","","","13.5643"
"","","","","","","","","","13.5648"
"","","","","","","","","","13.5652"
"","","","","","","","","","13.5657"
"","","","","","","","","","13.5662"
"","","","","","","","","","13.5667"
"","","","","","","","","","13.5672"
"","","","","","","","","","13.5677"
"","","","","","","","","","13.5682"
"","","","","","","","","","13.5687"
"","","","","","","","","","13.5692"
"","","","","","","","","","13.5696"
"","","","","","","","","","13.5701"
"","","","","","","","","","13.5706"
"","","","","","","","","","13.5711"
"","","","","","","","","","13.5716"
"","","","","","","","","","13.5721"
"","","","","","","","","","13.5726"
"","","","","","","","","","13.5731"
"","","","","","","","","","13.5736"
"","","","","","","","","","13.574"
"","","","","","","","","","13.5745"
"","","","","","","","","","13.575"
"","","","","","","","","","13.5755"
"","","","","","","","","","13.576"
"","","","","","","","","","13.5765"
"","","","","","","","","","13.577"
"","","","","","","","","","13.5775"
"","","","","","","","","","13.5779"
"","","","","","","","","","13.5784"
"","","","","","","","","","13.5789"
"","","","","","","","","","13.5794"
"","","","","","","","","","13.5799"
"","","","","","","","","","13.5804"
"","","","","","","","","","13.5809"
"","","","","","","","","","13.5814"
"","","","","","","","","","13.5819"
"","","","","","","","","","13.5823"
"","","","","","","","","","13.5828"
"","","","","","","","","","13.5833"
"","","","","","","","","","13.5838"
"","","","","","","","","","13.5843"
"","","","","","","","","","13.5848"
"","","","","","","","","","13.5853"
"","","","","","","","","","13.5858"
"","","","","","","","","","13.5862"
"","","","","","","","","","13.5867"
"","","","","","","","","","13.5872"
"","","","","","","","","","13.5877"
"","","","","","","","","","13.5882"
"","","","","","","","","","13.5887"
"","","","","","","","","","13.5892"
"","","","","","","","","","13.5897"
"","","","","","","","","","13.5902"
"","","","","","","","","","13.5906"
"","","","","","","","","","13.5911"
"","","","","","","","","","13.5916"
"","","","","","","","","","13.5921"
"","","","","","","","","","13.5926"
"","","","","","","","","","13.5931"
"","","","","","","","","","13.5936"
"","","","","","","","","","13.5941"
"","","","","","","","","","13.5945"
"","","","","","","","","","13.595"
"","","","","","","","","","13.5955"
"","","","","","","","","","13.596"
"","","","","","","","","","13.5965"
"","","","","","","","","","13.597"
"","","","","","","","","","13.5975"
"","","","","","","","","","13.598"
"","","","","","","","","","13.5985"
"","","","","","","","","","13.5989"
"","","","","","","","","","13.5994"
"","","","","","","","","","13.5999"
"","","","","","","","","","13.6004"
"","","","","","","","","","13.6009"
"","","","","","","","","","13.6014"
"","","","","","","","","","13.6019"
"","","","","","","","","","13.6024"
"","","","","","","","","","13.6028"
"","","","","","","","","","13.6033"
"","","","","","","","","","13.6038"
"","","","","","","","","","13.6043"
"","","","","","","","","","13.6048"
"","","","","","","","","","13.6053"
"","","","","","","","","","13.6058"
"","","","","","","","","","13.6063"
"","","","","","","","","","13.6068"
"","","","","","","","","","13.6072"
"","","","","","","","","","13.6077"
"","","","","","","","","","13.6082"
"","","","","","","","","","13.6087"
"","","","","","","","","","13.6092"
"","","","","","","","","","13.6097"
"","","","","","","","","","13.6102"
"","","","","","","","","","13.6107"
"","","","","","","","","","13.6111"
"","","","","","","","","","13.6116"
"","","","","","","","","","13.6121"
"","","","","","","","","","13.6126"
"","","","","","","","","","13.6131"
"","","","","","","","","","13.6136"
"","","","","","","","","","13.6141"
"","","","","","","","","","13.6146"
"","","","","","","","","","13.6151"
"","","","","","","","","","13.6155"
"","","","","","","","","","13.616"
"","","","","","","","","","13.6165"
"","","","","","","","","","13.617"
"","","","","","","","","","13.6175"
"","","","","","","","","","13.618"
"","","","","","","","","","13.6185"
"","","","","","","","","","13.619"
"","","","","","","","","","13.6194"
"","","","","","","","","","13.6199"
"","","","","","","","","","13.6204"
"","","","","","","","","","13.6209"
"","","","","","","","","","13.6214"
"","","","","","","","","","13.6219"
"","","","","","","","","","13.6224"
"","","","","","","","","","13.6229"
"","","","","","","","","","13.6234"
"","","","","","","","","","13.6238"
"","","","","","","","","","13.6243"
"","","","","","","","","","13.6248"
"","","","","","","","","","13.6253"
"","","","","","","","","","13.6258"
"","","","","","","","","","13.6263"
"","","","","","","","","","13.6268"
"","","","","","","","","","13.6273"
"","","","","","","","","","13.6278"
"","","","","","","","","","13.6282"
"","","","","","","","","","13.6287"
"","","","","","","","","","13.6292"
"","","","","","","","","","13.6297"
"","","","","","","","","","13.6302"
"","","","","","","","","","13.6307"
"","","","","","","","","","13.6312"
"","","","","","","","","","13.6317"
"","","","","","","","","","13.6321"
"","","","","","","","","","13.6326"
"","","","","","","","","","13.6331"
"","","","","","","","","","13.6336"
"","","","","","","","","","13.6341"
"","","","","","","","","","13.6346"
"","","","","","","","","","13.6351"
"","","","","","","","","","13.6356"
"","","","","","","","","","13.6361"
"","","","","","","","","","13.6365"
"","","","","","","","","","13.637"
"","","","","","","","","","13.6375"
"","","","","","","","","","13.638"
"","","","","","","","","","13.6385"
"","","","","","","","","","13.639"
"","","","","","","","","","13.6395"
"","","","","","","","","","13.64"
"","","","","","","","","","13.6404"
"","","","","","","","","","13.6409"
"","","","","","","","","","13.6414"
"","","","","","","","","","13.6419"
"","","","","","","","","","13.6424"
"","","","","","","","","","13.6429"
"","","","","","","","","","13.6434"
"","","","","","","","","","13.6439"
"","","","","","","","","","13.6444"
"","","","","","","","","","13.6448"
"","","","","","","","","","13.6453"
"","","","","","","","","","13.6458"
"","","","","","","","","","13.6463"
"","","","","","","","","","13.6468"
"","","","","","","","","","13.6473"
"","","","","","","","","","13.6478"
"","","","","","","","","","13.6483"
"","","","","","","","","","13.6487"
"","","","","","","","","","13.6492"
"","","","","","","","","","13.6497"
"","","","","","","","","","13.6502"
"","","","","","","","","","13.6507"
"","","","","","","","","","13.6512"
"","","","","","","","","","13.6517"
"","","","","","","","","","13.6522"
"","","","","","","","","","13.6527"
"","","","","","","","","","13.6531"
"","","","","","","","","","13.6536"
"","","","","","","","","","13.6541"
"","","","","","","","","","13.6546"
"","","","","","","","","","13.6551"
"","","","","","","","","","13.6556"
"","","","","","","","","","13.6561"
"","","","","","","","","","13.6566"
"","","","","","","","","","13.657"
"","","","","","","","","","13.6575"
"","","","","","","","","","13.658"
"","","","","","","","","","13.6585"
"","","","","","","","","","13.659"
"","","","","","","","","","13.6595"
"","","","","","","","","","13.66"
"","","","","","","","","","13.6605"
"","","","","","","","","","13.661"
"","","","","","","","","","13.6614"
"","","","","","","","","","13.6619"
"","","","","","","","","","13.6624"
"","","","","","","","","","13.6629"
"","","","","","","","","","13.6634"
"","","","","","","","","","13.6639"
"","","","","","","","","","13.6644"
"","","","","","","","","","13.6649"
"","","","","","","","","","13.6653"
"","","","","","","","","","13.6658"
"","","","","","","","","","13.6663"
"","","","","","","","","","13.6668"
"","","","","","","","","","13.6673"
"","","","","","","","","","13.6678"
"","","","","","","","","","13.6683"
"","","","","","","","","","13.6688"
"","","","","","","","","","13.6693"
"","","","","","","","","","13.6697"
"","","","","","","","","","13.6702"
"","","","","","","","","","13.6707"
"","","","","","","","","","13.6712"
"","","","","","","","","","13.6717"
"","","","","","","","","","13.6722"
"","","","","","","","","","13.6727"
"","","","","","","","","","13.6732"
"","","","","","","","","","13.6736"
"","","","","","","","","","13.6741"
"","","","","","","","","","13.6746"
"","","","","","","","","","13.6751"
"","","","","","","","","","13.6756"
"","","","","","","","","","13.6761"
"","","","","","","","","","13.6766"
"","","","","","","","","","13.6771"
"","","","","","","","","","13.6776"
"","","","","","","","","","13.678"
"","","","","","","","","","13.6785"
"","","","","","","","","","13.679"
"","","","","","","","","","13.6795"
"","","","","","","","","","13.68"
"","","","","","","","","","13.6805"
"","","","","","","","","","13.681"
"","","","","","","","","","13.6815"
"","","","","","","","","","13.682"
"","","","","","","","","","13.6824"
"","","","","","","","","","13.6829"
"","","","","","","","","","13.6834"
"","","","","","","","","","13.6839"
"","","","","","","","","","13.6844"
"","","","","","","","","","13.6849"
"","","","","","","","","","13.6854"
"","","","","","","","","","13.6859"
"","","","","","","","","","13.6863"
"","","","","","","","","","13.6868"
"","","","","","","","","","13.6873"
"","","","","","","","","","13.6878"
"","","","","","","","","","13.6883"
"","","","","","","","","","13.6888"
"","","","","","","","","","13.6893"
"","","","","","","","","","13.6898"
"","","","","","","","","","13.6903"
"","","","","","","","","","13.6907"
"","","","","","","","","","13.6912"
"","","","","","","","","","13.6917"
"","","","","","","","","","13.6922"
"","","","","","","","","","13.6927"
"","","","","","","","","","13.6932"
"","","","","","","","","","13.6937"
"","","","","","","","","","13.6942"
"","","","","","","","","","13.6946"
"","","","","","","","","","13.6951"
"","","","","","","","","","13.6956"
"","","","","","","","","","13.6961"
"","","","","","","","","","13.6966"
"","","","","","","","","","13.6971"
"","","","","","","","","","13.6976"
"","","","","","","","","","13.6981"
"","","","","","","","","","13.6986"
"","","","","","","","","","13.699"
"","","","","","","","","","13.6995"
"","","","","","","","","","13.7"
"","","","","","","","","","13.7005"
"","","","","","","","","","13.701"
"","","","","","","","","","13.7015"
"","","","","","","","","","13.702"
"","","","","","","","","","13.7025"
"","","","","","","","","","13.7029"
"","","","","","","","","","13.7034"
