"	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	"
"3.59709	2.1564	1.41898	0.261477	-0.0321102	1.21553	0.438086	0.540978	0.0320818	0.639904	-0.246501	1.15969	1.06863	4.6243	1.83417	1.77172	2.13052	1.09055	-0.55098	-0.537467	2.4848	2.20985	3.25974	0.832751	0.362929	1.77382	1.56998	0.581173	3.44155	2.13382	0.58414	1.40663	0.651939	0.121522	1.54699	0.0145695	0.737929	0.931996	2.02717	2.13361	1.76389	0.40571	0.515952	1.07162	2.12427	0.640456	0.217166	1.16819	0.414158	1.32745	2.10352	2.88529	1.15283	0.408325	0.238761	0.694037	-0.309921	0.50756	0.764717	0.747175	1.37454	1.44601	0.696444	0.631591	1.57581	0.740849	1.22408	2.2379	1.67659	1.70856	1.89575	0.0481459	1.7261	3.4474	-0.9438	0.43264	4.71425	5.06216	4.177	3.37622	2.46735	0.197524	0.339803	1.01767	1.10173	2.3151	0.539406	1.30353	1.81663	2.37965	1.3948	-0.720275	2.00407	0.914395	3.03553	"
"3.64727	1.90264	0.574558	0.206647	-0.297658	0.889674	-0.0257979	0.221164	-0.153988	0.267957	-0.240127	1.14223	0.884323	4.23353	1.95037	1.46202	2.18823	1.10608	-0.526632	-0.65699	2.26172	1.83511	2.83467	0.727093	0.309208	1.1385	1.54936	-0.0983235	2.34445	2.03878	0.320593	1.24439	0.409291	-0.225308	1.06271	-0.290883	0.304437	0.740288	1.76022	1.64821	1.39872	0.213943	0.148809	0.402277	1.87274	0.318498	-0.378408	0.528127	0.111285	0.793349	1.63428	2.34153	0.883358	0.00986135	-0.0898384	0.228426	-0.516188	0.265043	0.438637	0.537716	0.873338	1.08243	0.330175	-0.0562246	1.06082	0.184905	0.859998	1.79775	1.17788	1.06901	1.47064	-0.317818	1.33322	3.09958	-1.10567	-0.128965	4.17107	4.74492	3.54215	3.34668	2.42797	0.0980697	0.175048	0.874599	0.851716	2.07551	0.550393	0.938768	1.71473	2.32112	1.53333	-0.704911	2.37592	0.4363	2.60892	"
"3.69744	1.7264	0.507452	0.177093	-0.20159	0.756003	-0.189137	0.393881	0.0335408	0.381657	-0.162085	1.30971	0.816775	3.93621	1.98987	1.42372	2.11132	1.41339	-0.321694	-0.228326	2.23149	1.87196	3.14029	0.815754	0.361785	1.21701	1.47451	-0.264739	2.0596	2.44955	0.116819	1.08414	0.416096	-0.138831	0.797827	-0.300688	0.134226	0.703098	1.74004	1.75755	1.14553	0.221047	0.36924	0.429914	1.79844	0.307293	-0.417434	0.366378	0.145869	0.834027	1.37141	2.09483	0.847738	0.0565055	-0.178232	0.270091	-0.513501	0.1661	0.408309	0.501773	0.984374	0.910593	0.187275	-0.107725	1.12222	0.232135	0.711077	1.50332	1.20158	1.00688	1.40557	-0.378378	1.60648	2.94871	-1.19216	-0.212389	4.31293	4.84991	3.2659	3.35737	2.1035	0.0785548	0.152554	0.701374	0.817431	2.14483	0.598192	0.93463	1.94533	2.45906	1.40225	-0.267327	2.39241	0.382754	2.5665	"
"3.74762	2.25535	0.803185	0.881431	0.471496	1.26344	0.525241	0.691707	0.61594	0.81265	0.179987	1.51908	1.28682	4.02682	2.27516	1.98292	2.26088	2.03458	0.463355	0.599224	2.37145	2.03012	3.3248	1.18617	0.955009	1.74128	1.77223	0.237024	2.47997	2.74259	0.77772	1.36404	1.05998	0.57271	1.30053	0.320069	0.738494	1.17288	2.51073	2.08005	1.70655	0.614735	1.06846	0.984719	2.40544	0.845314	-0.033097	0.621025	0.554492	1.29696	1.80068	3.0204	1.33868	0.560382	0.367463	0.640011	0.0789557	0.749255	0.849999	1.06342	1.53291	1.12122	0.700458	0.236449	1.69666	0.42751	1.21105	1.95371	1.61512	1.14958	1.77074	0.222441	2.30943	3.1169	-0.557026	-0.182924	4.53387	5.27587	3.75085	3.5228	2.30899	0.379774	0.28303	1.43657	1.06593	2.95879	0.984418	1.42852	2.51083	2.91117	1.73959	0.257889	3.10698	0.811529	2.93963	"
"3.79779	4.95494	2.60696	3.0333	2.81235	3.3367	2.84296	2.92959	2.99648	3.55317	3.67377	2.84397	2.95122	4.9641	3.66105	5.8245	3.15722	4.36103	2.58875	3.21546	4.25146	3.94859	5.67901	4.71653	2.98806	4.58098	3.42751	2.68576	4.84543	5.10551	3.10108	2.99384	3.68919	2.90233	3.43547	2.65646	3.48077	4.03203	5.2962	4.52602	4.08479	2.73351	3.63154	3.38463	5.66366	3.07393	2.35127	2.41788	3.32874	3.44865	4.25618	9.51438	3.62657	2.95553	2.90481	2.79418	1.92611	3.33769	3.18787	3.31201	4.12865	3.65911	3.72956	2.954	4.53742	3.05328	3.01753	3.71391	4.32932	3.20484	3.93299	2.44045	4.76506	5.26508	1.50439	1.87993	6.99556	7.74425	6.17793	4.97214	4.96211	1.28123	1.70359	3.56157	3.20412	5.8589	2.7284	4.24615	5.50316	5.59535	3.95602	3.47845	6.0494	3.39035	5.37724	"
"3.84797	8.66391	6.42014	7.24923	6.35421	6.95289	6.50915	7.2189	6.58961	6.65933	4.81981	5.93441	5.16575	7.02737	5.59706	6.64657	5.40304	8.22373	6.07876	6.76152	5.0506	5.82108	8.70657	5.47636	5.74802	8.10829	5.95342	6.34076	8.13752	7.6618	6.70992	5.60744	7.39848	6.73563	7.50194	6.65248	7.71367	7.14148	8.70835	8.14219	7.47239	6.20367	7.32195	6.99655	8.00566	6.04897	6.00202	6.20569	6.34358	7.23438	7.80002	11.7327	7.61514	6.63027	6.742	6.63453	6.23439	6.38748	6.87985	7.35622	7.40773	6.64018	6.22383	6.39931	7.76603	5.09458	6.56122	7.86957	7.57283	6.70106	7.68431	6.58604	8.63455	7.13843	5.31701	4.75537	10.6969	11.4364	9.50549	7.12423	7.04243	3.0699	3.71344	6.84819	6.3469	8.3633	4.51035	7.24173	8.82995	6.48467	5.72196	5.23042	9.64366	6.47018	9.73895	"
"3.89815	8.58755	5.91681	6.5734	6.35705	6.67385	6.03913	6.40287	6.32447	7.23466	7.59995	4.94162	5.24628	6.2255	5.44788	10.1892	4.71981	8.48893	5.77829	6.98446	6.46162	6.55632	9.24383	8.58764	6.18732	8.96407	6.01735	7.03206	8.93982	8.03455	6.28334	5.26293	7.35969	6.63485	6.99006	6.33835	7.70302	7.66456	8.93738	7.82428	7.69229	5.95249	7.32287	7.0875	9.80755	6.41327	5.80457	5.45768	7.42239	6.95066	8.02926	16.7206	7.1013	6.27609	6.71511	6.00959	5.18093	7.00159	6.66223	6.95592	7.75553	7.31356	7.57134	6.49901	8.4662	6.91503	5.87951	7.06532	8.1513	6.86017	7.45509	6.26639	8.52709	7.92191	5.01257	5.01655	10.5568	11.21	9.69989	6.91661	7.7142	2.56692	3.86524	6.09639	5.48948	9.16142	4.54234	7.90229	9.5018	8.31288	6.16014	7.46709	9.24219	7.08905	9.13944	"
"3.94832	16.7859	12.6427	14.0684	13.6466	13.9864	12.9379	12.5434	13.1374	12.8856	10.9713	9.35273	11.2173	10.2443	9.45351	15.7857	8.19214	14.3893	11.2127	14.0924	8.00406	10.1106	13.5541	13.1632	13.3472	16.6283	11.9351	15.2235	17.2335	12.5924	13.1688	10.1983	15.1555	13.8144	13.4521	13.8804	14.5961	13.2002	17.1198	13.3523	14.1698	11.1183	13.8645	13.1269	14.1331	11.567	11.9599	11.2203	11.8321	12.935	15.8232	28.4539	12.7071	12.3089	13.2062	12.2387	11.3131	11.2225	12.6282	14.2722	13.7846	12.2412	12.0676	12.3609	14.3376	10.1762	12.5315	12.9407	12.423	11.6343	13.9821	14.2851	14.5234	10.775	10.9353	9.12845	16.9625	19.2599	18.8923	10.8052	13.3408	5.76929	6.36301	11.3448	10.6435	13.2891	8.98395	13.6849	15.6206	11.6131	10.5098	11.4887	16.8563	11.6426	15.9347	"
"3.9985	34.7992	30.647	28.0345	29.4781	29.872	27.8124	27.7621	28.9116	33.5494	35.3084	19.8831	23.6295	18.3109	18.4728	41.3913	14.9235	31.8864	26.009	30.0048	22.2172	28.1658	34.0977	38.9575	27.4753	40.2016	25.0889	38.644	42.4359	29.0792	28.786	22.0948	32.1572	30.102	30.9928	29.6409	36.4227	32.3462	35.0303	29.5384	34.6782	25.9306	33.8575	31.4072	40.0313	30.3426	31.0874	27.1539	33.2407	29.9065	34.3761	67.8291	29.0375	29.8003	32.7302	29.5515	26.2077	30.7503	30.302	30.0812	32.6006	32.7842	34.9561	30.7828	35.7999	32.0959	26.8717	29.0912	32.2088	31.5927	32.2641	31.2675	31.3558	28.1749	27.7126	28.1979	36.4028	37.2331	39.4462	21.4428	30.9215	12.0136	18.2581	27.0246	25.619	34.0414	18.8734	34.6864	35.3538	28.6235	24.5368	34.7875	33.8554	31.2353	33.1468	"
"4.04868	64.3901	45.8643	54.6689	53.1855	54.8251	53.6054	51.3099	55.4567	51.0326	45.7988	37.5514	42.4571	34.4238	35.4347	50.9016	35.2845	54.9651	48.3195	55.5344	29.3318	37.9419	49.5022	45.9914	46.4092	56.689	46.1726	52.3352	53.4325	44.7393	54.8172	45.8595	61.768	55.6045	53.4111	56.2015	59.3758	50.3957	64.4048	50.9222	52.2373	44.7941	53.6139	50.783	51.4933	47.5712	53.3891	48.4741	47.7869	50.115	58.6333	96.788	52.1035	50.4222	53.8166	50.676	49.6585	46.3609	51.9046	56.3795	52.0961	50.1532	47.2228	52.1365	53.429	43.1658	50.1439	52.8405	48.9532	46.2069	52.6557	57.3551	53.7981	37.8462	47.3854	41.8539	59.8573	65.2228	60.3264	43.0955	54.2396	25.436	28.4067	47.2079	46.084	45.581	35.4567	55.2411	55.1873	40.756	44.4395	43.0707	61.2751	47.1131	59.3648	"
"4.09885	81.6874	63.7308	68.6892	72.4445	74.017	73.0308	74.8642	78.1063	82.3756	82.1164	54.4794	52.6865	41.9885	44.7721	79.0667	43.1218	81.8631	72.9745	76.8264	50.8024	65.5445	85.1644	79.4286	56.1763	83.9912	56.8019	74.075	74.0384	71.024	75.6161	56.7869	78.8899	77.1006	77.9023	75.1377	91.0413	80.6723	83.9558	78.26	80.8099	68.7044	81.9624	77.0903	91.5246	76.1886	82.6488	71.3874	81.6234	75.0157	81.0031	139.184	78.3605	77.8259	82.5868	76.7001	74.4049	79.2435	77.5679	76.5712	79.6989	79.9529	83.8549	82.1249	85.265	79.1417	68.3005	80.2231	85.0117	76.428	75.7927	75.1237	80.0194	67.5463	70.8879	72.5407	88.3975	87.4069	77.1914	52.2165	70.0682	33.1348	49.0865	70.5624	68.8879	76.6678	45.5255	88.8727	83.2799	60.0747	56.4222	77.1521	80.9719	79.8824	85.9504	"
"4.14903	86.8482	64.867	73.925	71.9788	75.8222	75.5079	77.0262	78.5897	76.8219	76.7991	56.4675	54.4013	46.5949	45.7785	75.6834	48.8881	81.1596	73.8691	75.2987	52.209	62.1338	81.8652	73.1158	57.1103	79.7792	61.1398	72.3623	71.8335	65.9026	78.1809	65.5574	83.7659	76.0886	79.7131	76.709	89.347	74.9223	83.7983	76.4302	75.9337	67.2619	78.1523	75.3743	82.9802	72.3451	83.126	74.3221	77.2891	73.4066	79.6225	140.78	79.298	76.0882	81.0674	76.0879	75.0264	76.0818	78.3281	78.2473	76.6806	79.9405	77.9251	79.6566	78.5153	76.9622	68.4832	81.9953	80.7366	75.4289	77.1981	79.6895	79.5549	63.4378	70.8607	71.67	88.7926	90.1763	78.4408	55.3709	77.5121	34.8047	48.8105	71.3722	71.2459	72.4161	44.6218	85.0791	79.1012	62.7417	59.9146	67.7329	83.9051	77.33	88.2591	"
"4.19921	49.97	35.5002	42.1673	38.6773	42.4952	42.3563	42.3564	42.8528	37.4678	35.4104	30.0328	29.7264	28.3031	25.1366	34.9255	28.6962	43.3745	39.5969	40.0089	26.1624	28.3699	40.8127	32.5195	30.4823	40.647	34.5973	38.1045	38.0685	31.6942	43.6731	38.9132	47.9629	40.8113	43.6858	42.6306	47.6899	36.1336	45.7415	39.5476	37.74	34.1822	39.5047	39.07	38.8871	35.7043	45.0733	41.2907	38.1225	37.9528	43.058	72.2813	42.5219	40.2132	42.565	39.9734	40.3311	37.7533	42.3176	43.5445	39.0359	42.7635	37.2168	41.6555	38.2846	38.0413	37.8922	46.3855	39.8284	39.8136	42.1853	45.428	42.0412	29.6991	37.3459	37.0445	49.4667	52.3955	45.1896	31.4107	43.6725	18.8811	22.8621	38.1509	39.03	35.7974	22.9769	44.059	40.1236	31.4192	32.5547	27.8079	47.4497	39.0526	49.0495	"
"4.24938	16.0755	9.80825	9.86805	10.5851	12.7889	12.0813	11.0592	12.8154	11.2242	13.5189	7.99591	8.7723	8.94644	7.79556	13.8124	7.9283	13.2243	10.9134	11.363	10.572	9.80969	14.2973	12.3839	8.33964	12.1591	10.2396	10.7059	12.1252	10.3446	12.7904	10.8763	14.0946	11.2172	12.1958	11.1291	13.4415	10.6036	14.456	11.639	10.4192	9.422	10.4419	10.9706	13.1811	10.9152	13.5413	11.4711	11.9285	10.0441	13.1002	28.53	11.782	10.8404	11.8355	10.447	9.72437	11.1643	11.6368	12.7666	11.2508	13.1836	11.9145	12.1345	11.4002	13.0116	11.1306	14.005	11.8316	12.4417	12.4672	12.652	12.2248	10.8782	9.3188	11.3121	16.6447	17.865	15.4848	9.96418	14.8333	4.67549	7.15898	10.5459	11.1869	12.2401	6.31739	15.2783	12.4833	11.8069	10.3846	8.8973	14.2182	11.2471	13.7812	"
"4.29956	13.4628	9.67825	9.14765	9.88737	11.696	10.7218	10.9736	11.4802	11.2704	10.5036	8.19544	7.44271	8.1295	6.99532	10.1163	7.3137	12.6841	10.3963	10.5672	8.00856	9.2949	13.6974	9.82716	7.21854	11.8889	8.43265	9.84657	11.1946	10.6407	11.252	8.75267	11.4955	10.6236	11.6355	10.3706	12.8362	10.8668	12.3843	11.737	10.568	9.50698	10.5764	10.7223	12.525	10.8121	12.4933	10.842	10.9385	10.2436	11.7261	20.1544	11.4457	11.0758	11.4566	10.5555	10.2507	10.5885	11.087	11.427	11.2732	11.4329	11.2257	11.7281	11.5923	10.3244	10.6648	13.6583	11.4659	11.5653	11.6936	10.6746	11.8082	10.6275	9.42944	10.7417	15.0346	15.6701	13.3241	8.81718	11.0342	4.55752	6.60157	10.2203	10.5509	11.271	5.83295	14.2699	12.0357	8.82049	8.16685	8.69252	12.4508	10.604	13.3212	"
"4.34973	10.0585	6.72621	6.04381	6.72259	8.10633	7.48164	7.43439	8.07159	8.25966	9.24533	5.79269	5.331	6.15627	5.26702	9.35517	5.31663	9.33517	7.20653	7.26764	7.44616	7.75535	11.075	8.61256	5.0299	8.66786	6.21113	6.9444	8.32711	8.34277	7.92332	6.32574	8.09713	7.40308	8.21063	6.93806	9.1744	8.14199	9.16443	8.63573	7.6854	6.86338	7.6535	7.77737	10.3183	7.95157	9.01973	7.58306	8.57589	7.19932	8.43129	18.0758	8.1468	7.7237	8.20726	7.31934	6.90789	8.26789	7.77185	7.97741	8.22658	8.70921	8.82227	8.44733	8.64914	8.75756	7.35341	9.89493	8.94959	8.94624	8.4547	7.29526	8.69034	8.96447	6.33683	8.15449	11.6255	11.798	9.96188	6.75103	9.01702	2.97816	5.27763	7.36448	7.49174	9.07039	4.10658	10.5461	9.10309	8.26633	6.42164	7.14389	9.13357	8.17559	9.75182	"
"4.39991	7.61474	4.63984	4.87763	4.54738	6.01832	5.28528	5.27851	5.43289	4.70102	4.2894	4.19289	3.98564	5.26798	4.21149	4.95264	4.62073	6.32218	4.82328	4.93078	4.61838	4.18304	6.85192	3.95345	3.72465	5.30821	4.88997	4.10992	5.28536	5.37274	5.73437	5.13588	6.03537	4.97357	5.79307	5.11504	5.90815	4.65889	6.6346	5.63916	4.50328	4.17988	4.59277	4.99667	5.46508	4.58169	5.94442	5.27903	4.71264	4.59766	5.66353	10.8732	5.69315	5.07398	5.21118	4.8593	4.57248	4.60296	5.1746	5.7462	5.26502	5.52236	4.80535	5.49981	5.22715	4.37018	5.24679	7.05001	5.0443	5.49275	5.92208	5.1928	5.84809	5.35897	3.8829	4.55375	8.31623	9.09468	7.59212	5.59101	6.44109	2.23049	2.56039	4.8043	5.10842	5.2508	2.95589	6.47854	5.78594	5.3425	4.7363	2.96228	6.83808	4.53178	7.25835	"
"4.45009	3.16409	1.80005	1.03741	1.12553	2.35761	1.56874	1.59372	1.76249	1.63358	1.47844	1.61029	1.42873	2.93511	2.0922	2.18667	2.31455	2.55354	1.25531	1.4767	2.74918	2.26507	3.94508	1.53228	1.27219	1.9057	2.10066	0.801677	2.08157	3.06635	2.00946	1.69026	1.91026	1.51578	2.09086	1.24515	1.70187	1.68558	2.52544	2.38346	1.4233	1.4216	1.21143	1.72141	2.56108	1.62785	1.84209	1.58691	1.66387	1.41442	1.94952	4.52809	1.89095	1.51936	1.37794	1.35347	1.13039	1.53266	1.58455	1.9897	2.0566	2.09025	1.70445	1.94642	1.89668	1.54786	1.91863	3.03501	2.02733	2.47029	2.31852	1.264	2.35698	3.14354	0.472981	1.50649	4.21463	4.57082	3.99169	3.1698	2.80932	0.580533	0.884391	1.48616	1.69288	2.41299	1.03279	2.58461	2.62796	2.78485	2.06501	0.910537	2.69034	1.71372	3.24597	"
"4.50026	2.20064	0.919322	0.668172	0.556898	1.41869	0.788436	1.05776	0.772066	0.793354	0.697148	1.18786	1.01683	2.41673	1.69499	1.54251	1.93202	1.92553	0.6447	0.798895	2.15458	1.8602	3.25931	0.809222	0.890915	1.54096	1.58643	0.121689	1.30239	2.62053	1.16612	1.10541	1.13427	0.657164	1.23772	0.570211	0.923833	1.20622	1.68949	1.85095	0.685259	0.966429	0.663203	0.951408	1.78216	0.857389	0.92908	0.86257	1.00419	0.896476	1.06058	2.71296	1.27994	0.849568	0.562189	0.634963	0.504351	1.03947	0.902372	1.20898	1.38803	1.10446	1.18392	0.946226	1.38567	0.806118	1.29077	2.08492	1.42257	1.4568	1.49712	0.490997	1.66721	2.59169	-0.0494058	0.715341	3.34807	3.64682	3.12775	2.76648	2.06362	0.424421	0.503313	1.01891	1.0806	1.79358	0.711817	1.65498	2.03994	2.23818	1.53488	0.730452	2.17012	0.890532	2.39622	"
"4.55044	1.62261	0.667187	0.551903	0.32823	0.977903	0.342007	0.590311	0.358399	0.367056	0.192118	1.05509	0.776893	2.21953	1.66476	1.2042	1.77237	1.68044	0.416801	0.651031	1.97845	1.58794	2.96645	0.508478	0.943938	1.20429	1.41956	0.00183715	0.793756	2.55881	0.717475	0.725088	0.741204	0.260536	0.654649	0.287531	0.508453	0.803148	1.28572	1.44629	0.461671	0.563101	0.329717	0.697972	1.43195	0.495327	0.360006	0.51081	0.756679	0.683975	0.781763	1.76002	0.980215	0.494708	0.396459	0.403236	0.340415	0.82517	0.644755	0.747408	1.13034	0.694609	0.692791	0.553974	1.16925	0.308647	0.942892	1.38685	1.22946	1.06729	1.18576	0.115558	1.32558	2.14944	-0.435797	0.242204	2.9096	3.11229	3.02407	2.66377	1.77476	0.451696	0.399587	1.22086	1.1538	1.92585	0.721177	1.18532	1.82594	2.0332	1.35311	0.662206	2.40707	0.623278	2.19691	"
"4.60062	1.06432	0.239801	0.43678	0.109746	0.498362	0.217738	0.440695	0.0402456	0.136872	-0.124747	0.950332	0.507454	2.00621	1.53356	0.990924	1.58754	1.46783	0.18112	0.449666	1.75404	1.49778	2.66852	0.323394	1.10671	1.19533	1.27263	-0.216439	0.576252	2.46443	0.27036	0.438086	0.318878	0.0720305	0.370681	0.0520068	0.0617663	0.588094	0.893558	1.1331	0.223698	0.496744	0.0361151	0.442216	0.987083	0.0965745	-0.0641588	0.197465	0.357624	0.34311	0.51395	0.95644	0.538919	0.153492	0.101259	0.118448	-0.113131	0.460346	0.18937	0.518395	0.761546	0.395047	0.322688	0.175298	0.771971	0.138459	0.635727	0.961664	0.953694	0.614909	0.772769	-0.136974	1.18687	1.93846	-0.703779	-0.225403	2.39016	2.57359	2.45173	2.61269	1.44301	0.312463	0.368165	0.959131	0.795367	1.47597	0.667045	0.413977	1.55063	1.91817	1.11199	0.767425	2.11044	0.172493	1.77257	"
"4.65079	0.711932	0.0204674	0.364723	-0.0236501	0.367396	0.101138	0.256177	-0.314077	-0.0515742	-0.374997	0.775909	0.448266	1.82405	1.46866	0.75045	1.48477	1.28118	0.0250936	0.380149	1.67315	1.40312	2.59633	0.177042	1.16094	1.22695	1.09205	-0.256486	0.219416	2.46433	-0.118231	0.252688	0.0173647	-0.138922	0.1295	-0.181685	-0.240772	0.482439	0.757722	0.977265	-0.013193	0.392956	0.0343504	0.281649	1.01909	-0.16203	-0.571985	-0.131093	0.179952	0.258102	0.300634	0.348614	0.500593	0.0414149	-0.037378	-0.133483	-0.289419	0.160234	0.0608311	0.275917	0.691994	0.0106052	0.304583	-0.105702	0.614449	-0.0704834	0.408877	0.540412	0.804159	0.363691	0.641305	-0.44895	1.06601	1.83101	-0.881802	-0.620306	2.1368	2.02984	1.76837	2.57464	1.06747	0.32609	0.089184	0.566917	0.245522	0.978125	0.635617	0.00414195	1.4317	1.79257	0.92985	0.845063	1.61807	0.110491	1.59959	"
"4.70097	0.55572	-0.0767118	0.547989	-0.0899706	0.0954283	-0.0775715	0.271139	-0.374976	-0.134912	-0.600618	0.85725	0.468313	1.78621	1.5656	0.619973	1.56971	1.25354	-0.031699	0.312893	1.58806	1.45541	2.58885	0.378717	1.51069	1.24872	1.0222	-0.284134	0.363773	2.80064	-0.213882	0.114434	-0.0785795	-0.247173	0.0729239	-0.247483	-0.268468	0.585378	0.742528	1.08467	-0.0709721	0.26591	0.0491585	0.19375	0.873134	-0.249445	-0.944927	-0.424432	0.322029	0.289338	0.177666	-0.0915258	0.363517	-0.273188	-0.141714	-0.273313	-0.392345	0.27521	-0.191718	0.164928	0.597638	-0.23978	0.0696862	-0.418128	0.45743	-0.24079	0.259755	0.171502	0.753722	0.336729	0.597024	-0.46723	1.11042	1.67036	-1.02067	-0.868858	1.88504	1.86303	1.44335	2.5771	0.792958	0.25687	-0.13216	-0.0935196	-0.45295	0.28192	0.788419	-0.267219	1.42703	1.8218	1.0438	1.17359	1.10955	0.0490085	1.54168	"
"4.75114	0.496477	0.053269	0.772707	0.0765224	0.089045	-0.0289132	0.339621	-0.172296	-0.0702431	-0.605352	0.837509	0.590781	1.86737	1.81489	0.821006	1.66819	1.59988	0.336573	0.750767	1.70162	1.74777	2.9134	0.63951	2.00551	1.76061	1.12765	-0.100189	0.277497	3.03816	-0.380114	0.226105	-0.0679494	0.0116263	0.0734377	-0.0109996	-0.265726	0.555981	0.799274	1.11181	0.0862089	0.338881	0.104978	0.261858	0.797979	-0.207207	-1.03448	-0.487501	0.294109	0.495987	0.203045	-0.343306	0.363985	-0.254411	-0.288497	-0.0982983	-0.253978	0.239088	-0.0318389	0.252625	0.60655	-0.303609	0.150606	-0.439321	0.600087	-0.250595	0.0149199	-0.00392287	0.938212	0.259411	0.616124	-0.517051	1.38086	1.71179	-0.747922	-1.05997	1.88627	1.91451	1.54016	2.74037	0.866748	0.347089	-0.10863	-0.120561	-0.593037	0.249518	0.930417	-0.497857	1.61879	2.07281	1.16395	1.81212	1.16669	0.112134	1.46729	"
"4.80132	0.752973	0.331459	1.39537	0.57026	0.431912	0.294345	0.828711	0.0800867	0.323387	-0.230906	1.21518	0.971921	1.92451	2.06935	1.40472	1.85299	2.32884	0.795273	1.27149	1.94107	2.16559	3.62441	1.26498	2.62551	2.41327	1.59735	0.355549	0.789444	3.64291	-0.170168	0.547979	0.221306	0.292946	0.447611	0.398703	-0.0100868	1.0444	1.38698	1.66957	0.519979	0.709861	0.861717	0.718444	1.1857	-0.0343581	-0.917549	-0.320542	0.605716	0.944751	0.632024	-0.184845	0.826365	0.115044	0.271705	0.218162	-0.0396038	0.812494	0.374485	0.641378	1.15587	-0.201551	0.429094	-0.171055	0.971926	-0.128671	0.502288	0.131046	1.21183	0.50825	0.771628	-0.189924	2.18769	1.79336	-0.42429	-0.968022	2.19945	2.48231	1.80936	3.01681	1.04555	0.537465	0.0281912	0.241356	-0.460039	0.526622	1.31776	-0.476925	2.29309	2.49833	1.48069	2.7666	1.71723	0.700063	1.6363	"
"4.8515	1.6257	0.860054	2.48447	1.44187	1.2254	1.22184	1.57851	0.939468	1.10152	0.320064	1.8335	1.50464	2.24068	2.73855	2.27779	2.22755	3.33969	1.65045	2.43089	2.42126	2.79473	4.57131	2.23969	3.63989	3.74924	2.14104	1.27728	1.56201	4.68153	0.622709	0.822237	1.02685	1.24467	1.2479	1.2095	0.823135	1.89029	2.55651	2.67114	1.63848	1.66859	1.6964	1.62615	2.13459	0.722682	-0.512808	0.261215	1.31056	1.82579	1.6602	0.812364	1.56983	0.77926	1.12106	0.937687	0.714928	1.90081	1.16633	1.5706	1.99019	0.428409	1.09031	0.579753	1.99291	0.412735	1.02151	0.690482	2.21875	0.841668	1.38169	0.712639	2.95452	2.30077	0.107289	-0.607785	3.19435	3.41692	2.58903	3.66214	1.54833	0.832621	0.306611	0.883507	-0.039038	0.877757	1.87727	0.18939	3.38757	3.26915	2.00639	3.94337	2.72615	1.53591	2.62105	"
